customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST903,Female,No,Yes,No,5,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Two year,No,Electronic check,80.22173211217464,495.5665465484576,Yes
CUST904,Male,No,No,No,61,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,61.75177827963545,3875.107624389574,No
CUST905,Female,No,No,No,26,Yes,No internet service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,64.08480061676191,1588.0192267986638,No
CUST906,Male,No,No,No,5,Yes,No internet service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,85.89171209082932,523.0435038658418,No
CUST907,Male,Yes,No,Yes,15,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Two year,Yes,Credit card,37.11400453996595,540.1309133558125,Yes
CUST908,Female,Yes,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,42.50731120744786,606.0160439307892,No
CUST909,Female,No,No,No,1,Yes,No internet service,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card,71.51159061749517,47.93789169200989,Yes
CUST910,Female,Yes,No,Yes,16,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,31.024613870833754,516.5865796916431,Yes
CUST911,Male,No,Yes,No,37,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,52.85704646745376,1919.3983564843186,No
CUST912,Female,No,Yes,No,3,Yes,No internet service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,84.56919599969869,158.6932516832026,Yes
CUST913,Male,No,Yes,No,52,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,62.825417730622085,3314.0762095731616,Yes
CUST914,Female,Yes,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.511397863060765,1830.209118938251,Yes
CUST915,Male,No,No,No,13,No,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,68.78195261094346,911.6879179875978,No
CUST916,Female,No,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,56.90232779881418,2935.52148522314,Yes
CUST917,Female,No,Yes,No,21,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,50.954181899244674,999.8868464055356,No
CUST918,Male,No,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card,120.0,7818.709192680585,Yes
CUST919,Male,No,Yes,No,54,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,76.4965576876268,4338.54591834457,No
CUST920,Female,Yes,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,59.33075909348334,1616.077784255651,Yes
CUST921,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,82.96611027713794,3119.0848086793912,No
CUST922,Female,No,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,59.18026517799731,3365.4091898613656,No
CUST923,Male,Yes,Yes,Yes,62,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,54.63728461489943,3372.528937270864,No
CUST924,Male,No,Yes,No,46,Yes,Yes,No,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.98892008109519,3355.6743342687782,No
CUST925,Female,Yes,Yes,Yes,11,Yes,No internet service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Credit card,75.17380160380416,607.3233543022384,Yes
CUST926,Female,No,Yes,No,8,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,83.51489201405141,695.7389747532752,Yes
CUST927,Female,No,Yes,Yes,71,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Bank transfer,93.47331160484781,6576.053656894309,Yes
CUST928,Male,No,Yes,Yes,64,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.7501104102531,5731.687480578283,No
CUST929,Male,Yes,No,No,21,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,82.13140227528095,1820.6516234635264,Yes
CUST930,Female,No,Yes,No,63,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,No,Credit card,84.18534917345372,5220.214579903176,No
CUST931,Female,No,Yes,No,64,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Credit card,88.69400016538016,5512.111770574192,Yes
CUST932,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,79.19651977054528,1547.4022825966854,Yes
CUST933,Male,No,No,No,8,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.29198726121916,420.784079495494,Yes
CUST934,Male,No,No,No,58,Yes,No internet service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,74.95289623726785,4447.5468519034075,No
CUST935,Female,No,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,92.53954251097653,4211.504216913244,No
CUST936,Female,Yes,Yes,No,31,No,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,48.94361654166014,1441.0714178767937,No
CUST937,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,57.15889679497036,447.3081335782152,Yes
CUST938,Male,No,Yes,No,15,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,63.797941163670615,801.2540529933601,Yes
CUST939,Female,No,Yes,No,26,Yes,No internet service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,68.80208122901082,1883.0269956175105,Yes
CUST940,Male,Yes,Yes,No,10,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,53.89797450761663,655.0697072195292,No
CUST941,Female,No,Yes,No,29,Yes,No,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,66.1452422868069,1871.7555171193303,Yes
CUST942,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,75.26504579388492,2649.459880602793,Yes
CUST943,Male,No,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,24.79451464803377,833.6041864294848,Yes
CUST944,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,66.49553693243108,4667.139272473354,Yes
CUST945,Female,No,No,No,23,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.34845091907982,1230.7935437140304,No
CUST946,Female,Yes,Yes,Yes,41,Yes,No internet service,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,30.86240864785261,1246.7342850179461,Yes
CUST947,Female,No,No,No,28,No,No,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,76.2839937611786,2230.319387678897,Yes
CUST948,Male,No,No,Yes,48,No,Yes,DSL,No,No,No,No,No internet service,Yes,One year,No,Electronic check,71.22583300532868,3500.8430430754206,Yes
CUST949,Male,No,No,Yes,38,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.29858497572768,2494.7033397324303,Yes
CUST950,Male,Yes,No,Yes,31,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,77.20970603021425,2411.718052594503,Yes
CUST951,Male,No,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,71.42499847381643,1077.4881093561648,Yes
CUST952,Male,No,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,50.24203329763381,1344.244368631192,No
CUST953,Female,No,Yes,No,51,Yes,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Credit card,79.45965622754379,4069.4125043132535,Yes
CUST954,Male,Yes,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,No,Bank transfer,82.88475026423335,4206.9902654510115,Yes
CUST955,Female,No,No,No,43,Yes,No internet service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.28385172986931,1831.8188165784477,Yes
CUST956,Female,No,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,82.61029148392956,170.90318424420266,Yes
CUST957,Female,No,Yes,Yes,42,Yes,No internet service,Fiber optic,No,No,No,No,No internet service,No,One year,No,Electronic check,59.329202438501596,2189.7588572214268,No
CUST958,Female,No,No,Yes,7,Yes,No internet service,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Electronic check,77.2564208888583,578.0924745480027,Yes
CUST959,Female,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,68.0390375588727,2870.4215666315226,No
CUST960,Male,No,Yes,Yes,36,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,61.559519059705224,2238.670863981852,No
CUST961,Female,No,Yes,Yes,27,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.78420267969238,2104.8879692136716,Yes
CUST962,Male,No,No,No,58,Yes,No internet service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,58.33731339684158,3206.0297770460425,No
CUST963,Female,No,Yes,Yes,46,Yes,No,No,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,86.60585516242884,3887.0519030299306,No
CUST964,Female,Yes,No,No,66,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.89462334860848,5983.812753943118,Yes
CUST965,Female,No,Yes,No,25,Yes,No internet service,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,54.05852286956805,1439.7667209906335,No
CUST966,Female,Yes,Yes,Yes,27,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Bank transfer,61.65544061302146,1633.8706690591275,Yes
CUST967,Male,No,No,No,1,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.51710717984183,0.0,Yes
CUST968,Female,No,No,No,42,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,72.50510513487914,3086.010070555754,No
CUST969,Male,No,No,No,52,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Mailed check,91.20112430746346,4748.594563982846,No
CUST970,Female,No,Yes,Yes,25,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,31.648620481034627,664.2256768425152,No
CUST971,Male,No,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,36.633941836522865,1740.1967680498701,No
CUST972,Male,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,63.32948647628608,4311.625797748761,No
CUST973,Male,No,No,No,6,Yes,No internet service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.71860590114332,338.2173460861873,Yes
CUST974,Female,Yes,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,46.17413727726837,2700.5037178328726,Yes
CUST975,Female,No,Yes,Yes,70,Yes,No internet service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,68.61480430656681,4820.983453176138,Yes
CUST976,Female,Yes,Yes,No,53,Yes,No internet service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,50.18086665887673,2521.954511440215,Yes
CUST977,Male,No,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,56.06445140727721,3750.3974760242286,Yes
CUST978,Female,No,No,No,58,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,90.39258441166808,5139.595378840169,Yes
CUST979,Female,No,No,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,58.137337738806,0.0,Yes
CUST980,Male,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,57.785503600827724,1076.463662247467,No
CUST981,Female,No,No,Yes,37,Yes,No,No,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card,67.6352375200078,2502.115363752251,No
CUST982,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.84581404049467,1928.208559211011,Yes
CUST983,Female,No,No,Yes,24,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,64.13955354071481,1544.2718957263712,Yes
CUST984,Female,No,No,Yes,65,Yes,No internet service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,53.83517887133219,3713.2656408266275,Yes
CUST985,Male,No,No,Yes,65,No,No,DSL,No internet service,Yes,No,No,No,No,Two year,Yes,Credit card,76.58250774285014,5151.72162141973,Yes
CUST986,Female,Yes,Yes,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.25471329403813,143.20902098292302,Yes
CUST987,Male,Yes,No,No,3,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer,87.89322919199233,452.6186436318004,Yes
CUST988,Female,No,Yes,No,46,Yes,No internet service,DSL,Yes,No,No internet service,Yes,No,No,One year,No,Bank transfer,64.28674692756329,3132.5549971688247,No
CUST989,Female,No,No,Yes,55,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Mailed check,74.50350313788174,4239.136190749807,No
CUST990,Male,No,Yes,Yes,64,No,No internet service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer,80.80783220372007,4945.581658763743,Yes
CUST991,Male,No,No,No,45,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card,68.63725826510046,3060.2673602112895,No
CUST992,Male,Yes,Yes,No,26,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,91.38882671342311,2292.8658884983565,Yes
CUST993,Female,No,Yes,No,65,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,78.02768321011848,5212.3350622274675,No
CUST994,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,102.65731499280739,2426.9055012112913,Yes
CUST995,Female,No,Yes,No,35,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,No,Bank transfer,83.35421049120507,3127.6745635574853,No
CUST996,Female,No,Yes,Yes,24,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,26.46580806838115,647.3668735041161,No
CUST997,Male,No,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,57.032557258445244,1593.5573476066368,Yes
CUST998,Female,Yes,Yes,No,16,Yes,No internet service,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Bank transfer,32.64309700486226,476.851832049792,No
CUST999,Male,No,No,No,59,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Bank transfer,52.223587303553714,3059.0378747289797,Yes
CUST1000,Female,No,Yes,No,54,Yes,No internet service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,57.57275741336219,3141.178266653399,Yes
CUST1001,Female,Yes,No,No,16,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,82.37452050087632,1310.062916043184,Yes
CUST1002,Male,No,No,Yes,15,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,56.20688289733033,787.3188471111328,No
CUST1003,Male,No,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,92.88416509229779,973.0507002625311,Yes
CUST1004,Male,No,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,51.629376471492904,3574.4318434376614,No
CUST1005,Male,No,Yes,Yes,68,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer,59.230435942321975,4267.371048496959,No
CUST1006,Male,Yes,Yes,Yes,43,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,40.205796000593025,1672.3535292605554,Yes
CUST1007,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,No,Electronic check,93.89096150958844,6580.352779697836,Yes
CUST1008,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,96.56673390677403,1156.0304752530903,Yes
CUST1009,Female,No,No,Yes,10,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,62.357502497716716,584.3555035151732,No
CUST1010,Female,Yes,No,No,41,Yes,No internet service,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,35.38668442606618,1320.352379834592,No
CUST1011,Female,No,No,No,50,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,60.8362571243757,3164.1929137049556,No
CUST1012,Male,No,No,No,71,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,69.64309536327067,5002.802533545694,No
CUST1013,Male,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,52.302752467168304,3166.916071135081,Yes
CUST1014,Female,Yes,No,No,39,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,112.0170405246925,4475.255468347504,No
CUST1015,Male,No,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,101.50682931261221,200.16724752855828,Yes
CUST1016,Male,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,30.023575210425065,171.234878214256,No
CUST1017,Female,Yes,No,Yes,49,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,41.92392613528185,2107.700264176631,No
CUST1018,Male,No,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,74.17445690404134,1887.0678251817972,No
CUST1019,Male,Yes,No,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,43.5624327985454,1445.891298442761,Yes
CUST1020,Female,No,No,Yes,48,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Electronic check,68.65810318916508,3199.622282430608,Yes
CUST1021,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,65.21408653432493,289.9958680391001,Yes
CUST1022,Female,No,Yes,Yes,71,Yes,No internet service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,64.20864348404096,4671.437375589452,No
CUST1023,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,85.37599960306031,2880.4813408777895,Yes
CUST1024,Male,No,No,Yes,4,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,101.14838758845154,483.68800725406777,Yes
CUST1025,Male,No,Yes,Yes,20,Yes,No internet service,DSL,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,72.92155055937168,1327.1659049538052,No
CUST1026,Female,No,Yes,Yes,36,Yes,No internet service,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,40.75841409780866,1409.7596627231126,No
CUST1027,Male,No,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,67.87771253303484,2087.8789029990094,Yes
CUST1028,Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,53.31697880397815,1462.002419694234,No
CUST1029,Female,No,Yes,Yes,1,Yes,No internet service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,104.84546943483213,231.77711291530207,Yes
CUST1030,Male,No,Yes,No,60,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,78.86323035605874,4555.062521415807,No
CUST1031,Female,No,Yes,No,56,Yes,No internet service,No,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,73.05038886488467,4020.7850452625207,No
CUST1032,Male,No,Yes,No,35,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,77.99211827000633,2682.3858183003304,No
CUST1033,Female,Yes,Yes,Yes,30,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer,64.23273386188096,1769.3000162268036,Yes
CUST1034,Female,Yes,No,Yes,54,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card,90.04110183116158,4886.790489461528,No
CUST1035,Female,No,Yes,No,36,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,53.58221999561495,1887.9224015240432,Yes
CUST1036,Male,No,No,Yes,55,Yes,No internet service,DSL,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card,84.20075211343489,4764.459385306725,Yes
CUST1037,Female,Yes,No,No,58,Yes,No internet service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.84005473965684,5583.708366859475,Yes
CUST1038,Male,No,Yes,Yes,65,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.72102756299872,3221.9398505912222,Yes
CUST1039,Female,No,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,71.75313595387928,4964.764625022944,Yes
CUST1040,Female,No,Yes,Yes,51,Yes,No internet service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,73.33107523258094,3442.103332303378,No
CUST1041,Male,No,No,Yes,22,No,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,43.50970496793289,784.9960381501211,No
CUST1042,Male,No,Yes,No,53,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card,37.62037028580245,2039.9044814224524,Yes
CUST1043,Female,No,No,Yes,36,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,46.68004260887699,1721.036951913177,Yes
CUST1044,Male,Yes,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,63.95849672114039,4340.937394497434,No
CUST1045,Male,Yes,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,73.37733853833643,2801.2001843326525,Yes
CUST1046,Male,No,Yes,Yes,52,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,57.60757535239907,3056.790887209759,No
CUST1047,Female,No,Yes,Yes,53,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Credit card,103.61284004924954,5679.915984208822,No
CUST1048,Female,Yes,Yes,No,50,Yes,No internet service,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Mailed check,85.52351933720743,3981.015909211773,Yes
CUST1049,Male,No,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,74.05358352320127,3244.2946873533847,Yes
CUST1050,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,56.391053226471406,942.1806021202,Yes
CUST1051,Male,No,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,66.39663216588572,1463.7095435798751,No
CUST1052,Male,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,87.03109300113101,5886.464766552887,Yes
CUST1053,Male,No,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,83.40027611084503,1497.634010753483,Yes
CUST1054,Male,Yes,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,83.18396698058677,3629.6944981674087,Yes
CUST1055,Male,Yes,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,58.92668442173595,2890.612010426857,No
CUST1056,Female,No,No,No,39,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,54.54211675413349,2053.096578831976,No
CUST1057,Male,No,Yes,Yes,29,No,Yes,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card,36.45250065849872,1166.7714079968828,No
CUST1058,Female,No,Yes,No,54,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,75.57090187577927,4161.9945076565355,No
CUST1059,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer,34.62952409541202,609.0019346014282,No
CUST1060,Male,No,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,64.68979260373256,3953.2555093904452,No
CUST1061,Male,No,No,No,31,No,No,No,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,56.59473890617845,1909.7929025403473,No
CUST1062,Male,No,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,69.44929724684945,3475.315681472687,Yes
CUST1063,Male,Yes,Yes,No,2,Yes,No internet service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.31106900985998,288.1176015235068,Yes
CUST1064,Female,No,Yes,Yes,48,Yes,No internet service,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,92.07301215761177,4313.749335522564,Yes
CUST1065,Female,No,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer,79.04771448709218,1176.5072593493512,Yes
CUST1066,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,49.71493190148539,2991.9047804206907,Yes
CUST1067,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,64.55332364563726,3878.959966267511,Yes
CUST1068,Female,No,Yes,Yes,58,Yes,No internet service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card,47.524718145049974,2617.4741760095917,Yes
